ID	人物名称	人物品质	角色阵营	人物说明	默认技能	初始血量	初始攻击力	初始防御力	初始内力	初始经验值	人物机缘1	人物机缘2	人物机缘3	人物机缘4	人物机缘5	人物机缘6	是否显示	Icom图片路径	海报图片路径	名字图片路径	背景图片路径	战斗图片	音效
20153	女战士	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_nvzhanshi2.png	person/poster_char_nvzhanshi2.png	none	none	person/poster_char_nvzhanshi2.png	fightNormalAttack.mp3
20154	女战士	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_nvzhanshi2.png	person/poster_char_nvzhanshi2.png	none	none	person/poster_char_nvzhanshi2.png	fightNormalAttack.mp3
20155	女战士	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_nvzhanshi2.png	person/poster_char_nvzhanshi2.png	none	none	person/poster_char_nvzhanshi2.png	fightNormalAttack.mp3
20156	女战士	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_nvzhanshi1.png	person/poster_char_nvzhanshi1.png	none	none	person/poster_char_nvzhanshi1.png	fightNormalAttack.mp3
20157	女战士	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_nvzhanshi1.png	person/poster_char_nvzhanshi1.png	none	none	person/poster_char_nvzhanshi1.png	fightNormalAttack.mp3
20158	女战士	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_nvzhanshi1.png	person/poster_char_nvzhanshi1.png	none	none	person/poster_char_nvzhanshi1.png	fightNormalAttack.mp3
20161	N汉库克	1	1	0	44	8 	6 	3 	5 	0 	2	0	0	0	0	0	0 	members/head_char_hankuke.png	person/poster_char_hankuke.png	none	none	person/poster_char_hankuke.png	fightNormalAttack.mp3
20162	N桑达索尼亚	2	1	0	74	8 	6 	3 	5 	0 	2	0	0	0	0	0	0 	members/head_char_boyasangdasuoniya.png	person/poster_char_boyasangdasuoniya.png	none	none	person/poster_char_boyasangdasuoniya.png	fightNormalAttack.mp3
20163	N玛丽哥鲁德	2	1	0	74	8 	6 	3 	5 	0 	2	0	0	0	0	0	0 	members/head_char_boyamaligelude.png	person/poster_char_boyamaligelude.png	none	none	person/poster_char_boyamaligelude.png	fightNormalAttack.mp3
20164	女战士	3	1	0	70	8 	6 	3 	5 	0 	2	0	0	0	0	0	0 	members/head_char_nvzhanshi2.png	person/poster_char_nvzhanshi2.png	none	none	person/poster_char_nvzhanshi2.png	fightNormalAttack.mp3
20165	女战士	3	1	0	70	8 	6 	3 	5 	0 	2	0	0	0	0	0	0 	members/head_char_nvzhanshi2.png	person/poster_char_nvzhanshi2.png	none	none	person/poster_char_nvzhanshi2.png	fightNormalAttack.mp3
20166	女战士	3	1	0	70	8 	6 	3 	5 	0 	2	0	0	0	0	0	0 	members/head_char_nvzhanshi2.png	person/poster_char_nvzhanshi2.png	none	none	person/poster_char_nvzhanshi2.png	fightNormalAttack.mp3
20167	女战士	3	1	0	70	8 	6 	3 	5 	0 	2	0	0	0	0	0	0 	members/head_char_nvzhanshi1.png	person/poster_char_nvzhanshi1.png	none	none	person/poster_char_nvzhanshi1.png	fightNormalAttack.mp3
20168	女战士	3	1	0	70	8 	6 	3 	5 	0 	2	0	0	0	0	0	0 	members/head_char_nvzhanshi1.png	person/poster_char_nvzhanshi1.png	none	none	person/poster_char_nvzhanshi1.png	fightNormalAttack.mp3
21011	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21012	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21013	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21014	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21015	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21016	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21017	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21018	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21021	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21022	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21023	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21024	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21025	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21026	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21027	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21028	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21031	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21032	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21033	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21034	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21035	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21036	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21037	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21038	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21041	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21042	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21043	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21044	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21045	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21046	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21047	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21048	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21051	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_nvjianyushouwei.png	person/poster_char_nvjianyushouwei.png	none	none	person/poster_char_nvjianyushouwei.png	fightNormalAttack.mp3
21052	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_nvjianyushouwei.png	person/poster_char_nvjianyushouwei.png	none	none	person/poster_char_nvjianyushouwei.png	fightNormalAttack.mp3
21053	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_nvjianyushouwei.png	person/poster_char_nvjianyushouwei.png	none	none	person/poster_char_nvjianyushouwei.png	fightNormalAttack.mp3
21054	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_nvjianyushouwei.png	person/poster_char_nvjianyushouwei.png	none	none	person/poster_char_nvjianyushouwei.png	fightNormalAttack.mp3
21055	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_nvjianyushouwei.png	person/poster_char_nvjianyushouwei.png	none	none	person/poster_char_nvjianyushouwei.png	fightNormalAttack.mp3
21056	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_nvjianyushouwei.png	person/poster_char_nvjianyushouwei.png	none	none	person/poster_char_nvjianyushouwei.png	fightNormalAttack.mp3
21057	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_nvjianyushouwei.png	person/poster_char_nvjianyushouwei.png	none	none	person/poster_char_nvjianyushouwei.png	fightNormalAttack.mp3
21058	监狱守卫	3	1	0	70	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_nvjianyushouwei.png	person/poster_char_nvjianyushouwei.png	none	none	person/poster_char_nvjianyushouwei.png	fightNormalAttack.mp3
21061	蓝猩	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_lanxing.png	person/poster_char_lanxing.png	none	none	person/poster_char_lanxing.png	fightNormalAttack.mp3
21062	蓝猩	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_lanxing.png	person/poster_char_lanxing.png	none	none	person/poster_char_lanxing.png	fightNormalAttack.mp3
21063	蓝猩	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_lanxing.png	person/poster_char_lanxing.png	none	none	person/poster_char_lanxing.png	fightNormalAttack.mp3
21064	蓝猩	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_lanxing.png	person/poster_char_lanxing.png	none	none	person/poster_char_lanxing.png	fightNormalAttack.mp3
21065	蓝猩	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_lanxing.png	person/poster_char_lanxing.png	none	none	person/poster_char_lanxing.png	fightNormalAttack.mp3
21066	蓝猩	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_lanxing.png	person/poster_char_lanxing.png	none	none	person/poster_char_lanxing.png	fightNormalAttack.mp3
21067	蓝猩	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_lanxing.png	person/poster_char_lanxing.png	none	none	person/poster_char_lanxing.png	fightNormalAttack.mp3
21068	蓝猩	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_lanxing.png	person/poster_char_lanxing.png	none	none	person/poster_char_lanxing.png	fightNormalAttack.mp3
21071	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21072	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21073	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21074	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21075	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21076	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21077	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21078	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21081	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21082	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21083	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21084	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21085	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21086	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21087	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21088	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21091	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21092	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21093	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21094	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21095	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21096	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21097	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21098	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21101	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21102	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21103	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21104	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21105	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21106	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21107	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21108	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21111	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21112	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21113	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21114	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21115	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21116	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21117	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21118	狱卒野兽	3	1	0	68	7 	5 	2 	4 	0 	0	0	0	0	0	0	0 	members/head_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	person/poster_char_yuzushou.png	fightNormalAttack.mp3
21121	N麦哲伦	1	1	0	77	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_maizhelun.png	person/poster_char_maizhelun.png	none	none	person/poster_char_maizhelun.png	fightNormalAttack.mp3
21122	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21123	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21124	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21125	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21126	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21127	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21128	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21131	N米诺犀牛	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_xiniu.png	person/poster_char_xiniu.png	none	none	person/poster_char_xiniu.png	fightNormalAttack.mp3
21132	N米诺无尾熊	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_wuweixiong.png	person/poster_char_wuweixiong.png	none	none	person/poster_char_wuweixiong.png	fightNormalAttack.mp3
21133	N米诺斑马	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_banma.png	person/poster_char_banma.png	none	none	person/poster_char_banma.png	fightNormalAttack.mp3
21134	N米诺陶尔	3	1	0	71	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_taoer.png	person/poster_char_taoer.png	none	none	person/poster_char_taoer.png	fightNormalAttack.mp3
21135	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21136	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
21137	监狱守卫	3	1	0	70	8 	6 	2 	4 	0 	1	0	0	0	0	0	0 	members/head_char_jianyushouwei.png	person/poster_char_jianyushouwei.png	none	none	person/poster_char_jianyushouwei.png	fightNormalAttack.mp3
